,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_names,actor_characters,director_names,genres_list
4973,tm169711,Underdogs,MOVIE,"The story of a small-town high school football team in rural Ohio destined to play their cross-town rival, a perennial powerhouse, while standing up for an entire community.",2013,PG,104,"['drama', 'family', 'sport']",['US'],0,tt2123342,5.8,1014.0,3.879,5.9,"['Natalie Imbruglia', 'D.B. Sweeney', 'Joe Namath', 'Melora Walters', 'William Mapother', 'Logan Huffman', 'Richard Portnow', 'Charlie Carver', 'Maddie Hasson', 'Ashleigh Morghan']","['Michelle Stratton', 'Vince DeAntonio', 'Himself', 'Nancy Smith-Burkett', 'Bill Burkett', 'Bobby Burkett', 'John Handon II', 'John Handon III', 'Renee Donohue', 'Aquinas Cheerleader']",['Doug Dearth'],"[""['drama'"", ""'family'"", ""'sport']""]"
4974,tm142021,Leading Lady,MOVIE,"An idealistic British drama school teacher, Jodi Rutherford, persuades a cynical South African farmer to prepare her for a role in a major film as an Afrikaans war heroine. In return Jodi undertakes to direct the annual concert on the Willemse farm. Jodi's interaction with the quirky small town citizens and the stubborn Kobus, teaches her that: ""there is more to life than lights... camera... and action!""",2014,Unknown,96,"['comedy', 'drama', 'romance']",['ZA'],0,tt3510718,5.8,812.0,2.617,5.5,"['Katie McGrath', 'Bok van Blerk', 'Gil Bellows', 'Brümilda van Rensburg', 'André Stolz', 'Eduan van Jaarsveldt', 'Craig Palm', 'Mary Twala', 'Ilze du Plooy', 'Carien Botha', 'James Alexander', 'Tina Kruger', 'Melt Sieberhagen', 'Jana Strydom', 'Jako Krige']","['Jodi Rutherford', 'Kobus Willemse', 'Daniel Taylor', 'Magdaleen Willemse', 'Japie van der Merwe', 'Johan Willemse', 'Petrus Engelbreght', 'Sarah Novuka', 'Elize Viljoen', 'Katie Krizinger', 'Harry Smit', 'Wilmien du Plooy', 'Piet Griek', 'Linda van der Merwe', 'Drikus Malan']",['Henk Pretorius'],"[""['comedy'"", ""'drama'"", ""'romance']""]"
4975,tm167348,Savannah,MOVIE,"Savannah is the true story of Ward Allen, a romantic and bombastic character who rejects his plantation heritage for the freedom of life on a river. Ward navigates the change of early 20th century America on the wrong side of the law and society, his long-time friend, a freed slave named Christmas Moultrie, at his side. Master of Shakespeare, and the shotgun that provides Savannah's markets with fowl, Ward fights for his rights as a hunter. His charisma and eloquent rhetoric win the heart of a society woman who defies her father to marry him. An elderly Moultrie tells the story of life on the river with his friend to a little boy, who passes the legendary Ward Allen down to the next generation.",2013,PG-13,101,"['romance', 'drama', 'family', 'history', 'european']",['US'],0,tt1797487,5.7,1615.0,4.968,6.2,"['Jim Caviezel', 'Chiwetel Ejiofor', 'Jaimie Alexander', 'Bradley Whitford', 'Sam Shepard', 'Tracey Walter', 'Jack McBrayer', 'Hal Holbrook', 'Simone Griffeth', 'George Whitford', 'Clay Chappell', 'Chip Lane', 'Anthony Paderewski', 'Geoff McKnight', 'Michael R. Long', 'Mark Tymchyshyn', 'Jimmy Hager', 'Greyson Turner', 'Benjamin Frankenberg']","['Ward Allen', 'Christmas Moultrie', 'Lucy Stubbs', 'Jack Cay', 'Mr. Stubbs', 'Mathias', 'Sir Graham', 'Judge Harden', 'Mrs. Stubbs', 'Little Jack Whitford', 'Prosecutor', 'Cay Sr.', 'Man', 'Businessman', 'Russian Barber', 'Peter Scardino', 'Dr. Bryson', 'Johnny Cay', 'Ellis']",['Annette Haywood-Carter'],"[""['romance'"", ""'drama'"", ""'family'"", ""'history'"", ""'european']""]"
4976,ts20277,One Child,SHOW,"Mei, a young woman who was adopted from China as a baby, is dramatically pulled back into the land of her birth. As she embarks on a dangerous mission to save the brother she never knew, she is forced to confront the truth of who she truly is and what family really means.",2014,TV-MA,51,"['drama', 'comedy']","['GB', 'US']",1,tt11161970,6.6,329.0,2.171,6.3,"['Katie Leung', 'Andy Cheung', 'Enoch Frost', 'Nicholas Goh', 'Emmanuel Ighodaro', 'Junix Inocian', 'Kunjue Li', 'Selina Lo', 'Donald Sumpter', 'Mardy Ma', 'Elizabeth Perkins', 'Linh-Dan Pham', 'Sebastian So']","['Mei', 'Chen Jin', 'Solomon Ibori', 'Dongping', 'Samuel Abulu', 'Mr. Lin', 'Cheng hua', 'Xu Liang', 'Jim Arthurton', nan, 'Katherine Arthurton', nan, nan]",['John Alexander'],"[""['drama'"", ""'comedy']""]"
4977,tm160034,Humpty Sharma Ki Dulhania,MOVIE,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",2014,PG,133,"['drama', 'comedy', 'romance']",['IN'],0,tt3678938,6.0,12757.0,7.415,6.4,"['Varun Dhawan', 'Alia Bhatt', 'Ashutosh Rana', 'Sidharth Shukla', 'Aditya Sharma', 'Deepika Amin', 'Gaurav Pandey', 'Sahil Vaid']","['Rakesh Kumar Sharma aka Humpty', 'Kavya Pratap Singh', 'Mr. Singh', 'Angad Bedi', 'Ranjeet', 'Mrs Singh', 'Shonty', 'Poplu']",['Shashank Khaitan'],"[""['drama'"", ""'comedy'"", ""'romance']""]"
4978,tm186535,Tattoo Nation,MOVIE,"A documentary that follows three pioneers -- Charlie Cartwright, Jack Rudy and Freddy Negrete -- revolutionized the world of tattooing.",2013,Unknown,86,"['documentation', 'history']",['US'],0,tt2207870,6.9,380.0,3.268,6.6,"['Danny Trejo', 'Don Ed Hardy', 'Travis Barker', 'Freddy Negrete']","['Himself', 'Himself', 'Himself', 'Himself']",['Eric Schwartz'],"[""['documentation'"", ""'history']""]"
4979,tm329210,Rise,MOVIE,A rags to riches story of unusual circumstance. 'Huong Ga - Rise' is the story of Dieu. Chronicling the highs and lows of Vietnam's most notorious female gangsters| this is a woman's journey as she breaks the glass ceiling in a man's word| albeit| a much darker and dangerous existence. Shaded by the influence and lessons of the men in her life: Nhan her childhood sweetheart| her great unrequited love; Hung fifty shades of empty but a great physical attraction; Tung the man of her dreams| husband| lover and friend; and Tan - the gentle man who promises a simpler life. Each of the men in her life contribute to Dieu's great success (and failures) as she climbs to the top of Vietnam's gangster underworld.,2014,Unknown,100,"['thriller', 'action', 'crime', 'drama']",['VN'],0,tt3914400,6.0,109.0,1.207,6.2,"['Kim Ly', 'Trương Ngọc Ánh', 'Như Quỳnh', 'Chi Pu', 'Chi Bảo', 'Hiếu Nguyễn', 'Ưng Hoàng Phúc', 'Harry Lu']","['Tùng Hero', 'Diệu (Hương Ga)', 'Diệu’s  Grandma', 'Diệu (young)', 'Big Brother', 'Hưng Mã', 'Binh', 'Châu']",['Cường Ngô'],"[""['thriller'"", ""'action'"", ""'crime'"", ""'drama']""]"
4980,tm184489,Test,MOVIE,"San Francisco, 1985. Two opposites attract at a modern dance company. Together, their courage and resilience are tested as they navigate a world full of risks and promise, against the backdrop of a disease no one seems to know anything about.",2013,Unknown,89,"['drama', 'history', 'romance']",['US'],0,tt2407380,6.4,1619.0,6.498,6.6,"['Scott Marlowe', 'Matthew Risch', 'Kevin Clarke', 'Kristoffer Cusick', 'Damon K. Sperber', 'Chris Mason Johnson']","['Frankie', 'Todd', 'Bill', 'Walt', 'Dr. Corbett', 'Jerry']",['Chris Mason Johnson'],"[""['drama'"", ""'history'"", ""'romance']""]"
4981,tm157434,A Fighting Man,MOVIE,Two men meet in the ring for a fight that will change their lives.,2014,R,88,"['drama', 'sport']",['CA'],0,tt2854894,5.5,1588.0,6.404,5.8,"['Famke Janssen', 'James Caan', 'Kim Coates', 'Dominic Purcell', 'Jenessa Grant', 'Michael Ironside', 'Louis Gossett Jr.', 'Adam Beach', 'Sheila McCarthy', 'Izaak Smith']","['Diane Schuler', ""Mike 'Brother' Albright"", 'Father Sean Brennan', ""Sailor O'Connor"", 'Peg Soloman', 'Max Wynn', 'Cubby', 'Fast Eddie', ""Rose O'Connor"", 'King Soloman']",['Damian Lee'],"[""['drama'"", ""'sport']""]"
4982,tm185216,Love of My Life,MOVIE,A young man is held captive by a deranged surgeon and faced with the choice which can alter his life and the life of his loved ones forever.,2013,Unknown,96,"['thriller', 'horror']",['AU'],0,tt2246831,3.4,353.0,2.3,4.6,"[""Peter O'Brien"", 'Bel Deliá', 'Michael Budd', 'Matt James', 'Diarmid Heidenreich']","['Thomas', 'Nicole', 'Reggie', 'Weding Guest (uncredited)', 'Julius']",['Michael Budd'],"[""['thriller'"", ""'horror']""]"
4983,tm157499,A Fine Step,MOVIE,"A Fine Step is an uplifting family drama centering on Cal Masterson (Luke Perry, Beverly Hills 90210) an award winning horseman whose relationship with his beloved horse Fandango allows him to achieve multiple championship wins. However tragedy strikes when Cal and Fandango are involved in a serious accident, ending Cal's horse riding days forever. Cal's devastation is slowly overcome when his new neighbour, 14 year old Claire Mason (Anna Claire Sneed, Glee) takes an interest in Fandango and convinces him that Fandango's competing days might not be over.",2014,PG,90,['drama'],['US'],0,tt1604100,5.2,367.0,2.12,5.2,"['Luke Perry', 'Armand Assante', 'Cameron Daddo', 'Anna Claire Sneed', 'Leonor Varela', 'Amy Lavere', 'Oliver Macready', 'Justin Baldoni']","['Cal', 'Alejandro Bolivar', 'Mason Scott', 'Claire', 'Liliana Bolívar', 'Maggie Masterson', 'Tucker', 'Marzo Bolivar']",['Jonathan Meyers'],"[""['drama']""]"
4984,tm182610,Alone for Christmas,MOVIE,"When a family visits Grandma's house on Christmas Eve, they leave their dog at home alone. And when burglars try to take the presents from under the tree, the dog must use every trick it knows to stop them.",2013,Unknown,82,"['family', 'comedy']",['US'],0,tt6449116,6.1,464.0,4.293,4.2,"['Kevin Sorbo', 'David DeLuise', 'Kim Little', 'Davis Cleveland', 'Jeremy Mascia', 'Jonathan Nation', 'Justin Hoffmeister', 'Norma Burgess', 'Richard Lund']","['Quentin', 'Dad', 'Mom', 'Dillon', 'Jake', 'Anthony', 'Rob', 'Grandma', 'Grandpa']",['Joseph J. Lawson'],"[""['family'"", ""'comedy']""]"
4985,tm146657,Jeff Dunham: All Over the Map,MOVIE,"Jeff Dunham and his iconic creations, Achmed, Walter, Peanut, and Bubba J. have embarked on an unprecedented world tour through five continents, logging almost 100,000 miles and starring in arenas where few American comedians have dared to perform. Tell the wrong joke in Singapore or United Arab Emirates and risk being handcuffed before you ever leave the stage. Bring Achmed the Dead Terrorist on stage in Malaysia after a government warning forbidding his presence, and you may never leave Kuala Lumpur. While Dunham crafts pop culture references that can excite a local audience upon entering each country, Jeff shows that humor is truly universal. Most of the time.",2014,PG-13,41,['comedy'],"['IL', 'NO', 'ZA', 'AE', 'GB', 'IS', 'IE']",0,tt4209802,7.1,854.0,2.472,5.8,['Jeff Dunham'],['Himself'],['Rob Dipple'],"[""['comedy']""]"
4986,tm174322,Crazy Kind of Love,MOVIE,A broken family finds their relationships to one another changed by a new arrival in the household.,2013,R,100,"['drama', 'comedy', 'romance']",['US'],0,tt1946310,5.9,1993.0,4.698,5.7,"['Virginia Madsen', 'Graham Rogers', 'Amanda Crew', 'Zach Gilford', 'Sam Trammell', 'Madeline Zima', 'Kristoffer Ryan Winters', 'Anthony LaPaglia', 'Aly Michalka', 'Lin Shaye', 'Eva Longoria', 'Christopher Atkins', 'Ty Dawson']","['Augusta', 'Henry', 'Bette', 'Matthew', 'Jeff', 'Annie', 'Dave', 'Gordie', 'Janeen', 'Denise Mack', 'Marion', 'Mr. Jeffries', 'Young Henry (uncredited)']",['Sarah Siegel-Magness'],"[""['drama'"", ""'comedy'"", ""'romance']""]"
4987,tm149268,The Forgotten,MOVIE,"When a father and son are forced to squat in an empty London council estate scheduled for demolition, 14-year-old Tommy starts to hear strange noises coming from the boarded-up flat next door… While Tommy struggles to reconnect with his deteriorating father, and glean where his mum might have gone, introverted Tommy makes an unlikely new friend in ballsy, street-smart Carmen. She is everything he isn't. And together they start to unravel the chilling truth behind the sounds coming through Tommy's bedroom wall and the bizarre things that Tommy has started seeing. Eventually Tommy & Carmen break in and find the next door flat empty. But the hauntings only escalate and when Mark is injured and taken into hospital, Tommy finds himself alone on the estate. He realises he’s in way over his head. What does the malign force want…? The truth is more terrifying than Tommy could imagine. From the producer of THE BORDERLANDS, a tensely plotted, superbly acted, gritty urban supernatural horror.",2014,Unknown,89,"['thriller', 'horror']",['GB'],0,tt2145909,5.3,695.0,3.419,5.6,"['Shaun Dingwall', 'Clem Tibber', 'Elarica Johnson', 'James Doherty', 'Lyndsey Marshal', 'Isaura Barbé-Brown', 'Jennifer Matter', 'James Capel', 'Katherine Mount', 'Conor Short']","['Mark', 'Tommy', 'Carmen', 'Martin', 'Sarah', ""Carmen's mother"", 'Candy', 'Ian Wilson', 'Anna', 'Adam']",['Oliver Frampton'],"[""['thriller'"", ""'horror']""]"
4988,tm601617,Wormwood's End,MOVIE,After the apocalypse people turn into monsters and monsters into devils. Three survivors seek refuge with a militia for protection but find dangers of its own. It's good guys versus bad guys versus worse guys.,2014,Unknown,79,['horror'],['US'],0,tt2734554,2.7,45.0,0.6,2.0,[],[],['William Victor Schotten'],"[""['horror']""]"
4989,tm160180,The Surrogacy Trap,MOVIE,"After losing hope of conceiving a child on their own, Christy and Mitch turn to surrogacy in hopes of creating the perfect family. However, their confidence is quickly shaken when they discover that the young woman might not be as perfect as they first thought...",2013,PG,85,"['thriller', 'drama']",['CA'],0,tt2353092,5.5,650.0,7.797,5.1,"['Mia Kirshner', 'David Julian Hirsh', 'Rachel Blanchard', 'Natalie Brown', 'Mylène Dinh-Robic', 'Emma Campbell', 'Scott Faulconbridge']","['Christy Bennett', 'Mitch Bennet', 'Mallory Parkes', 'Allison', 'Jessica', 'Detective Riordan', 'Mike']",['Adrian Wills'],"[""['thriller'"", ""'drama']""]"
4990,tm170018,Autumn Wanderer,MOVIE,"While experiencing signs of schizophrenia, Charlie meets the woman of his dreams.",2014,Unknown,109,"['drama', 'romance', 'thriller']",['US'],0,tt2426266,6.0,62.0,1.095,6.0,[],[],['Nathan Sutton'],"[""['drama'"", ""'romance'"", ""'thriller']""]"
4991,tm403882,William The Conqueror,MOVIE,"Blending drama with the explanations of passionate historians and specialists, this enriched historical reconstruction traces 60 years in the life a man who transformed the Middle Ages and laid the foundation of modern Europe, William The Conqueror.",2013,Unknown,54,"['documentation', 'history', 'drama']",['US'],0,tt6964180,6.0,88.0,0.6,1.0,[],[],[],"[""['documentation'"", ""'history'"", ""'drama']""]"
4992,tm145357,Daawat-e-Ishq,MOVIE,A deliciously romantic coming together of Gulrez “Gullu” Qadir a Hyderabadi shoe-sales girl disillusioned with love because of her encounters with dowry-seeking men; and Tariq “Taru” Haidar a Lucknawi cook who can charm anybody with the aroma and flavours of his biryani and kebabs.,2014,PG,118,"['romance', 'comedy', 'drama']",['IN'],0,tt3398052,6.1,5727.0,3.969,6.9,"['Aditya Roy Kapur', 'Parineeti Chopra', 'Anupam Kher', 'Karan Wahi', 'Aziz Rizwan']","['Tariq ""Taru"" Haidar', 'Gulrez ""Gullu"" Qadir', 'Abdul Qadir', 'Amjad', 'Hyderatiad Railway Station Male Cop']",['Habib Faisal'],"[""['romance'"", ""'comedy'"", ""'drama']""]"
4993,ts166226,The Rev,SHOW,"Johnny Star's fans have always adored him and know full well why he's the undisputed ""King of White Soul."" Johnny was adopted by an African-American family and raised with love by Mamma Starr, a non-nonsense black woman with the iron fist and a heart of gold. Johnny had a gigantic recording career, a stack of gold records and a touring bus that was infamous for.. .well, everything. Johnny's career has slowed down somewhat and he has the time to travel to Las Vegas with Mamma and his wisecracking sister Brenda to hear the reading of his birth father's will. It turns out Johnny's father has left him his church. The church was a front for gambling and tax breaks and Johnny has no intention of trading in his guitar and snakeskin pants for a robe and pulpit. But Mamma convinces Johnny that his tour bus has been on the road long enough. Maybe this is a place he needs to stay a while. Johnny's going to give preaching the word of God a try. If anyone knows about evil and temptation it would be a veteran rock star like Johnny. It might do Johnny some good. It ought to do Tiny, Johnny's stepbrother, fresh out of prison, a lot of good. And it might be nice to give up the road for a while and stay with his family in a new place - a place where everyone knows Johnny as ""The Rev.""",2013,Unknown,21,"['comedy', 'reality']",['US'],1,tt2481806,6.1,21.0,0.6,6.0,"['Jordan Hartley', 'Judea Hartley', 'Stacey Hartley', 'Richard Hartley']","[nan, nan, nan, nan]",[],"[""['comedy'"", ""'reality']""]"
4994,ts66267,Tenkai Knights,SHOW,"Tenkai Knights is a 2013 Japanese-Canadian-American anime series, produced by Shogakukan Productions and Spin Master. Initial reports, according to Anime News Network, indicated the series was being animated by Bones, according to an entry on Studio Wanpack's Blog back in May 2013, although has been since removed. While the series was broadcast on Cartoon Network in the United States in August 2013, there is no word as to when the series will air in Japan.",2013,Unknown,22,"['animation', 'action', 'scifi']","['CA', 'JP']",1,tt3407620,6.7,94.0,3.959,10.0,[],[],[],"[""['animation'"", ""'action'"", ""'scifi']""]"
4995,ts43048,Big Freedia: Queen of Bounce,SHOW,"This show follows Big Freedia (born Frederick Ross) on her journey toward superstardom in the mainstream media. As the undisputed ambassador of the energetic, New Orleans-based Bounce movement, Big Freedia is never afraid to twerk, wiggle, and shake her way to self-confidence, and is encouraging her fans to do the same.",2013,TV-14,24,['reality'],['US'],6,tt3012492,5.5,118.0,3.934,6.0,"['Renee Moncada-McElroy', 'Big Freedia']","['Self', 'Herself']",[],"[""['reality']""]"
